id,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,priceClass
655,867,527,3,10,2,74,2,136,Low
656,748,731,9,9,1,37,1,170,Low
657,1037,663,1,2,2,68,3,119,Low
658,663,289,4,5,1,42,1,136,Low
659,901,476,1,7,2,88,2,153,Low
660,918,17,1,3,1,35,2,17,Low
661,1003,748,3,6,1,76,3,85,Low
662,2227,2006,1,1,4,41,1,51,Low
663,646,646,4,6,1,36,1,17,Low
664,1275,748,1,1,1,37,3,136,Low
665,646,646,4,4,1,35,1,17,Low
666,527,527,4,9,1,2049,1,17,Low
667,986,578,4,5,1,60,2,170,Low
668,952,629,6,6,1,82,3,102,Low
669,646,323,2,3,1,41,1,119,Low
670,663,629,1,2,1,36,1,17,Low
671,544,357,1,8,5,85,1,85,Low
672,1224,697,2,2,1,69,3,153,Low
673,1122,816,3,4,2,115,3,102,Low
674,765,765,1,3,1,37,1,17,Low
675,1071,748,2,2,1,73,3,102,Low
676,646,323,1,1,5,78,1,153,Low
677,1105,748,1,1,5,81,3,153,Low
678,1088,646,5,5,1,68,3,136,Low
679,544,306,1,1,2,90,1,85,Low
680,1139,782,1,3,1,89,3,136,Low
681,867,850,2,9,2,35,2,17,Low
682,697,442,1,7,2,84,2,102,Low
683,493,170,2,9,1,35,1,102,Low
684,799,510,5,6,1,72,2,102,Low
685,629,374,3,4,1,88,2,119,Low
686,1292,782,10,10,1,64,3,170,Low
687,1462,850,2,5,1,49,3,170,Low
688,680,680,6,8,1,36,1,17,Low
689,850,459,1,5,2,76,2,187,Low
690,935,476,4,8,1,38,2,153,Low
691,867,510,2,2,1,68,2,136,Low
692,680,680,2,5,1,36,1,17,Low
693,1054,561,1,1,1,36,1,1054,Low
694,1343,765,6,10,4,38,3,221,Low
695,1377,765,9,9,1,47,3,153,Low
696,680,680,1,10,1,36,1,17,Low
697,867,510,1,2,1,42,2,153,Low
698,527,527,2,3,1,35,1,136,Low
699,884,323,1,1,6,38,1,255,Low
700,544,306,5,5,1,80,1,102,Low
701,680,340,3,4,1,48,1,136,Low
702,544,340,1,2,1,87,1,85,Low
703,816,476,4,7,4,78,2,85,Low
704,765,510,2,9,1,86,2,85,Low
705,1054,544,1,1,1,43,2,204,Low
706,884,850,1,7,4,36,2,0,Low
707,646,323,9,10,5,78,1,153,Low
708,646,17,1,5,1,2049,1,17,Low
709,561,340,2,10,2,80,1,85,Low
710,748,731,2,5,4,36,1,17,Low
711,544,306,1,1,1,75,1,102,Low
712,969,697,3,3,2,86,3,85,Low
713,833,493,7,7,2,95,2,119,Low
714,799,459,3,5,1,78,2,102,Low
715,1020,748,4,10,1,81,3,102,Low
716,629,272,1,9,6,41,1,153,Low
717,1751,1139,4,6,2,52,4,204,Low
718,833,527,1,6,5,79,2,136,Low
719,697,306,1,7,1,35,1,17,Low
720,561,323,5,6,1,70,2,102,Low
721,595,289,1,1,1,72,1,102,Low
722,748,459,3,3,1,82,2,85,Low
723,901,544,4,7,1,55,2,153,Low
724,663,289,5,5,1,42,1,136,Low
725,1020,561,3,3,1,49,2,221,Low
726,680,680,1,2,1,2049,1,17,Low
727,918,493,6,7,2,133,2,170,Low
728,969,578,1,5,1,67,2,170,Low
729,697,357,8,9,1,59,1,136,Low
730,969,714,5,8,2,76,3,85,Low
731,1054,561,1,3,2,90,2,102,Low
732,731,323,7,9,1,44,1,136,Low
733,374,374,1,1,2,93,2,119,Low
734,1428,1360,1,7,1,40,3,153,Low
735,884,850,2,10,1,37,2,170,Low
736,918,544,2,3,1,73,2,153,Low
737,561,1054,4,10,1,36,2,17,Low
738,17,17,2,8,4,2049,1,17,Low
739,646,323,1,4,5,75,1,153,Low
740,1088,680,2,7,2,35,3,255,Low
741,1173,1105,1,5,1,62,3,136,Low
742,1071,663,7,8,1,82,3,102,Low
743,1445,918,6,8,1,38,3,170,Low
744,918,527,3,9,2,80,2,136,Low
745,816,527,2,3,1,80,2,85,Low
746,816,527,4,4,2,88,3,102,Low
747,714,459,6,7,1,89,2,85,Low
748,697,442,1,2,1,88,2,85,Low
749,680,680,1,2,1,2050,1,0,Low
750,1088,765,3,9,1,73,3,102,Low
751,629,221,6,9,2,74,1,170,Low
752,884,578,1,1,1,75,3,102,Low
753,527,323,4,4,1,88,1,85,Low
754,969,731,1,1,1,82,3,85,Low
755,714,476,3,8,2,89,2,85,Low
756,833,527,2,10,5,81,2,153,Low
757,663,272,7,8,1,42,1,136,Low
758,544,306,2,3,1,76,1,102,Low
759,952,493,2,2,1,71,2,136,Low
760,918,629,1,10,2,76,3,85,Low
761,340,187,2,4,2,80,1,51,Low
762,544,306,3,3,1,77,1,102,Low
763,731,442,4,4,2,87,2,85,Low
764,714,425,2,7,2,155,1,153,Low
765,595,357,1,2,2,82,2,102,Low
766,1071,561,1,1,1,42,2,204,Low
767,1088,748,5,9,1,77,3,153,Low
768,1037,765,3,8,1,81,3,102,Low
769,578,323,1,1,1,82,1,153,Low
770,1258,765,3,7,1,46,3,170,Low
771,646,306,1,3,1,42,1,153,Low
772,714,17,2,3,1,2049,1,17,Low
773,1139,1139,4,6,1,2050,3,0,Low
774,425,221,3,7,1,77,1,102,Low
775,680,612,1,5,4,35,1,17,Low
776,1292,714,2,2,1,41,3,187,Low
777,646,306,1,1,1,42,1,153,Low
778,1598,1122,5,7,2,123,3,136,Low
779,1207,731,4,10,1,67,3,170,Low
780,1054,544,2,5,1,77,2,204,Low
781,663,323,6,7,1,49,1,119,Low
782,901,544,1,1,1,47,2,153,Low
783,680,646,2,2,1,36,1,17,Low
784,1258,748,1,7,1,48,3,170,Low
785,646,646,5,9,1,2050,1,0,Low
786,935,527,2,6,2,60,2,136,Low
787,884,510,5,5,1,39,2,153,Low
788,799,799,2,5,1,36,1,17,Low
789,1173,1173,6,7,1,33,3,0,Low
790,748,459,2,7,1,73,2,85,Low
791,1666,340,2,5,2,94,4,153,Low
792,1105,646,2,9,1,74,3,136,Low
793,850,510,4,8,1,58,2,136,Low
794,646,340,10,10,1,69,1,136,Low
795,680,680,2,10,1,2050,1,0,Low
796,493,459,2,2,1,36,1,17,Low
797,527,289,7,9,2,91,1,85,Low
798,646,323,3,7,1,60,1,136,Low
799,646,408,4,5,2,83,2,102,Low
800,544,306,1,3,1,70,1,85,Low
801,901,493,3,7,1,46,2,136,Low
802,578,578,1,2,4,36,1,17,Low
803,1071,646,5,7,1,75,3,136,Low
804,765,306,2,7,6,38,1,187,Low
805,442,238,1,1,1,78,1,102,Low
806,680,646,3,5,1,36,1,17,Low
807,1105,544,3,4,6,38,2,204,Low
808,595,323,1,1,5,80,1,153,Low
809,629,306,3,5,5,62,1,119,Low
810,1207,629,1,2,4,47,3,153,Low
811,969,561,4,10,1,43,2,170,Low
812,901,561,6,10,1,66,2,119,Low
813,1360,782,3,5,1,44,3,170,Low
814,578,340,2,2,2,88,1,85,Low
815,697,442,1,4,2,86,2,85,Low
816,510,272,4,9,2,82,1,102,Low
817,765,459,3,9,2,82,2,136,Low
818,612,425,5,9,5,89,2,85,Low
819,646,323,2,2,1,72,1,170,Low
820,629,629,5,7,1,2050,1,170,Low
821,595,323,1,2,5,64,1,153,Low
822,646,646,1,10,4,36,1,170,Low
823,1632,1156,2,3,2,91,4,136,Low
824,765,765,5,6,1,36,1,17,Low
825,663,391,6,9,5,81,2,102,Low
826,476,17,1,5,1,36,1,17,Low
827,697,340,1,2,1,46,1,136,Low
828,1054,612,2,4,1,70,3,119,Low
829,680,646,1,4,1,36,1,17,Low
830,697,306,6,8,1,44,1,170,Low
831,1139,1139,9,9,1,2050,3,0,Low
832,306,187,3,4,2,86,1,51,Low
833,765,510,5,9,5,88,2,85,Low
834,1258,782,1,4,1,64,3,170,Low
835,578,578,3,8,1,36,1,17,Low
836,1122,476,2,5,1,42,2,153,Low
837,1156,714,7,7,2,67,3,119,Low
838,1649,1003,1,4,1,42,4,153,Low
839,646,646,2,6,4,35,1,136,Low
840,646,646,1,6,1,2050,1,0,Low
841,510,306,10,10,1,89,1,102,Low
842,680,680,5,5,1,2050,1,170,Low
843,850,476,3,3,2,99,2,136,Low
844,748,527,1,1,2,90,2,85,Low
845,969,612,4,9,1,84,3,85,Low
846,901,544,1,4,1,74,2,153,Low
847,680,323,1,10,1,40,1,170,Low
848,731,357,3,3,1,60,1,136,Low
849,663,306,3,3,1,42,1,153,Low
850,697,306,3,10,1,83,1,170,Low
851,629,306,1,4,1,2049,1,17,Low
852,442,238,2,6,1,77,1,102,Low
853,544,272,4,7,1,79,1,119,Low
854,714,340,2,4,6,39,1,170,Low
855,918,544,3,4,2,98,2,119,Low
856,918,544,1,3,1,61,2,153,Low
857,765,476,1,8,5,81,2,85,Low
858,459,442,5,8,6,35,1,136,Low
859,493,459,1,7,1,51,1,85,Low
860,901,493,1,1,1,50,2,136,Low
861,629,17,1,2,1,2049,1,17,Low
862,510,289,3,3,2,90,1,85,Low
863,663,663,1,7,1,35,1,17,Low
864,663,374,8,10,1,84,2,119,Low
865,663,323,6,8,1,77,1,170,Low
866,1071,680,3,3,2,91,2,153,Low
867,578,323,9,9,1,90,1,153,Low
868,816,17,5,5,1,35,1,17,Low
869,629,306,3,4,1,61,1,51,Low
870,884,782,8,9,4,35,1,17,Low
871,680,646,6,6,1,36,1,17,Low
872,918,510,4,5,4,39,2,153,Low
873,663,408,1,1,2,83,2,102,Low
874,646,340,3,3,1,61,1,136,Low
875,578,255,2,3,1,38,1,119,Low
876,1071,748,2,9,1,78,3,102,Low
877,510,272,10,10,2,79,1,102,Low
878,544,306,2,4,1,76,1,102,Low
879,1071,663,2,7,1,73,3,136,Low
880,663,306,2,4,4,43,1,153,Low
881,646,323,6,8,1,49,1,119,Low
882,799,714,3,3,6,2049,1,17,Low
883,1292,765,3,5,1,58,3,170,Low
884,595,238,2,5,1,51,1,170,Low
885,765,17,1,2,1,35,1,17,Low
886,799,510,3,6,6,71,2,102,Low
887,714,340,1,6,1,69,1,136,Low
888,969,646,6,7,1,80,3,85,Low
889,918,476,4,7,1,72,2,187,Low
890,1411,731,7,10,1,39,3,204,Low
891,629,323,7,9,1,76,1,153,Low
892,816,357,1,3,4,38,1,187,Low
893,1241,799,3,7,2,75,4,136,Low
894,595,323,5,7,1,81,1,153,Low
895,1377,799,4,4,1,47,3,170,Low
896,663,629,5,10,6,35,1,17,Low
897,646,289,4,7,1,46,1,136,Low
898,0,0,7,7,1,2050,0,0,Low
899,1275,646,3,6,6,38,2,187,Low
900,561,306,2,4,2,80,1,85,Low
901,1156,442,1,4,4,40,1,374,Low
902,663,340,1,1,1,67,1,136,Low
903,918,595,1,1,2,88,3,85,Low
904,527,306,1,2,2,90,1,85,Low
905,680,646,1,1,1,36,1,17,Low
906,374,238,1,2,2,79,1,51,Low
907,1224,748,9,9,1,38,3,170,Low
908,680,646,3,9,1,36,1,17,Low
909,1020,561,1,1,6,42,2,204,Low
910,425,221,1,1,1,57,1,119,Low
911,714,340,4,4,2,46,1,170,Low
912,697,442,4,7,5,87,2,85,Low
913,595,323,1,1,1,75,1,153,Low
914,578,255,1,1,1,47,1,119,Low
915,748,459,1,1,2,86,2,85,Low
916,714,476,1,9,2,85,2,85,Low
917,748,527,1,5,5,87,2,85,Low
918,646,306,1,1,1,37,1,119,Low
919,595,340,4,6,1,78,1,153,Low
920,646,340,3,4,1,41,1,170,Low
921,1309,748,3,3,2,39,3,221,Low
922,680,323,8,10,1,38,1,153,Low
923,867,527,1,1,5,78,2,153,Low
924,884,850,1,2,6,35,2,17,Low
925,680,646,4,6,1,36,1,17,Low
926,748,459,4,7,1,83,2,85,Low
927,697,442,1,1,2,91,2,85,Low
928,663,323,1,5,1,62,1,136,Low
929,731,476,4,6,2,87,2,102,Low
930,731,476,1,1,2,88,2,85,Low
931,680,680,3,3,1,36,1,17,Low
932,969,646,2,7,5,89,3,85,Low
933,527,323,1,1,1,87,1,85,Low
934,578,578,8,8,4,33,1,17,Low
935,561,306,1,1,1,80,1,102,Low
936,918,544,3,6,1,75,2,153,Low
937,799,782,3,6,1,36,2,17,Low
938,765,493,1,7,1,86,2,85,Low
939,714,510,3,9,2,89,2,85,Low
940,629,306,2,2,1,43,1,119,Low
941,629,340,2,6,5,72,1,17,Low
942,680,425,1,1,2,88,2,85,Low
943,731,493,1,4,1,88,2,85,Low
944,867,510,2,3,1,67,2,136,Low
945,629,374,1,1,1,83,2,119,Low
946,697,442,3,6,1,84,2,85,Low
947,527,357,1,4,5,84,1,85,Low
948,765,289,8,8,1,42,1,170,Low
949,1462,867,5,6,2,94,3,204,Low
950,799,714,5,6,1,36,1,17,Low
951,748,476,9,9,1,77,2,85,Low
952,663,340,1,5,1,64,1,136,Low
953,493,272,4,4,2,84,1,85,Low
954,748,476,4,8,1,88,2,85,Low
955,884,493,5,5,1,63,2,136,Low
956,816,561,5,7,1,73,2,85,Low
957,1241,1190,2,5,2,2049,2,17,Low
958,595,323,5,6,5,81,1,153,Low
959,748,476,4,8,1,78,2,102,Low
960,884,527,5,5,1,77,2,170,Low
961,1105,1088,3,6,1,37,3,170,Low
962,1088,680,7,7,1,64,3,119,Low
963,867,510,1,2,1,49,2,153,Low
964,748,476,6,6,2,81,2,85,Low
965,1054,544,5,7,1,38,2,221,Low
966,867,867,4,6,1,2050,2,0,Low
967,561,561,3,6,6,37,1,102,Low
968,748,459,7,8,1,73,2,102,Low
969,901,544,2,2,1,65,2,153,Low
970,697,697,5,9,4,2050,1,170,Low
971,544,306,2,8,1,74,1,102,Low
972,952,493,1,10,1,44,2,136,Low
973,731,493,1,7,2,88,2,85,Low
974,1241,748,3,5,1,55,3,17,Low
975,646,323,2,5,5,74,1,153,Low
976,748,493,3,3,1,84,2,85,Low
977,578,340,1,4,1,69,1,102,Low
978,544,289,1,1,2,89,1,102,Low
979,765,510,1,1,1,87,2,85,Low
980,493,493,4,6,6,2050,1,0,Low
981,765,493,3,7,2,84,2,85,Low
982,561,340,2,8,2,80,1,85,Low
983,986,510,3,8,1,47,2,187,Low
984,748,493,7,8,2,87,2,85,Low
985,629,323,5,9,1,71,1,136,Low
986,1275,731,3,3,1,64,3,170,Low
987,544,340,3,7,1,86,1,85,Low
988,1309,782,3,8,1,69,3,170,Low
989,714,0,1,6,1,2050,1,0,Low
990,578,544,1,9,1,37,1,170,Low
991,748,476,7,7,1,83,2,102,Low
992,901,510,2,3,1,69,2,136,Low
993,867,782,5,5,1,2049,1,17,Low
994,748,527,4,10,5,88,2,85,Low
995,629,323,2,2,1,73,1,136,Low
996,493,255,3,3,2,81,1,85,Low
997,646,221,6,10,2,84,2,85,Low
998,1054,612,1,4,1,70,3,119,Low
999,918,510,3,7,1,39,2,153,Low
1000,697,425,1,5,2,87,2,85,Low
1001,646,408,5,8,2,84,2,85,Low
1002,527,272,7,8,2,85,1,85,Low
1003,714,493,5,7,1,71,2,102,Low
1004,833,493,4,7,5,90,2,136,Low
1005,459,238,5,7,1,85,1,85,Low
1006,561,340,1,10,1,80,1,85,Low
1007,629,391,1,1,1,76,2,102,Low
1008,697,425,4,4,2,92,2,102,Low
1009,1343,765,4,10,1,42,3,204,Low
1010,867,510,2,2,1,42,2,153,Low
1011,765,476,3,5,2,83,2,85,Low
1012,527,357,2,3,5,84,1,85,Low
1013,646,646,4,6,1,35,1,170,Low
1014,493,238,2,3,5,78,1,102,Low
1015,1003,612,3,4,1,37,2,153,Low
1016,901,544,5,8,1,65,2,153,Low
1017,646,323,2,6,5,67,1,153,Low
1018,765,459,6,6,5,83,2,85,Low
1019,731,493,3,5,2,84,2,85,Low
1020,731,493,2,2,2,81,2,85,Low
1021,204,153,5,6,2,88,1,17,Low
1022,1071,578,1,2,1,48,2,204,Low
1023,952,612,1,1,5,89,3,85,Low
1024,629,323,2,6,1,69,1,136,Low
1025,731,323,1,1,1,44,1,136,Low
1026,918,918,2,4,6,2050,2,204,Low
1027,1275,748,4,4,1,39,3,153,Low
1028,1428,850,1,7,6,42,3,204,Low
1029,748,510,7,7,1,87,2,85,Low
1030,1275,748,1,10,1,62,3,170,Low
1031,561,527,5,5,1,65,1,119,Low
1032,714,442,2,8,1,76,2,85,Low
1033,935,629,2,4,1,92,3,102,Low
1034,561,323,4,7,1,79,1,102,Low
1035,595,323,6,9,5,84,1,153,Low
1036,884,850,1,7,5,35,2,17,Low
1037,731,459,4,6,1,78,2,85,Low
1038,697,442,7,7,2,91,2,85,Low
1039,867,850,1,2,2,37,1,170,Low
1040,918,493,1,1,1,59,2,136,Low
1041,1224,748,4,5,1,57,3,170,Low
1042,663,340,2,2,1,61,1,136,Low
1043,680,374,6,6,1,42,1,170,Low
1044,629,306,8,10,2,75,1,136,Low
1045,833,782,8,8,1,35,1,17,Low
1046,629,374,2,3,5,77,2,102,Low
1047,238,153,8,10,2,85,1,34,Low
1048,1275,748,1,1,1,68,3,170,Low
1049,612,374,3,3,5,86,1,119,Low
1050,748,493,3,4,2,87,2,85,Low
1051,748,476,2,3,1,83,2,85,Low
1052,765,493,1,2,1,83,2,85,Low
1053,646,272,4,4,4,43,1,153,Low
1054,629,374,2,3,5,82,2,102,Low
1055,935,510,1,1,2,160,2,102,Low
1056,646,17,3,3,1,36,1,17,Low
1057,1156,595,7,7,4,42,2,170,Low
1058,1054,544,3,5,1,2049,2,204,Low
1059,765,459,2,7,2,86,2,85,Low
1060,867,867,3,3,1,2050,2,0,Low
1061,629,629,4,10,4,36,1,170,Low
1062,646,323,1,2,5,76,1,153,Low
1063,697,459,10,10,5,89,2,85,Low
1064,1088,765,2,7,1,70,3,102,Low
1065,901,476,6,7,1,41,2,153,Low
1066,748,442,1,1,5,83,2,85,Low
1067,1190,765,6,10,5,75,3,153,Low
1068,748,459,3,10,1,74,2,102,Low
1069,714,714,1,6,1,75,2,85,Low
1070,867,510,8,10,1,47,2,153,Low
1071,1105,1088,5,8,1,36,2,17,Low
1072,731,289,4,7,4,43,1,153,Low
1073,612,238,7,7,4,37,1,204,Low
1074,952,612,1,1,2,82,3,85,Low
1075,1190,816,4,9,2,94,3,153,Low
1076,595,357,9,10,5,78,1,119,Low
1077,544,289,2,6,2,97,1,119,Low
1078,1003,731,7,8,1,71,3,85,Low
1079,646,323,5,9,5,76,1,153,Low
1080,680,442,2,10,2,84,2,68,Low
1081,697,391,5,7,5,73,2,102,Low
1082,544,323,2,2,2,85,1,85,Low
1083,493,459,1,5,6,35,1,17,Low
1084,697,340,2,3,1,66,1,136,Low
1085,544,306,7,7,1,77,1,102,Low
1086,731,476,5,9,2,89,2,85,Low
1087,578,255,1,1,1,45,1,119,Low
1088,935,476,9,9,1,38,2,153,Low
1089,578,289,2,2,2,93,1,102,Low
1090,1071,765,4,9,1,69,3,102,Low
1091,221,153,7,10,2,88,1,17,Low
1092,680,425,6,9,2,85,2,85,Low
1093,1088,680,1,1,2,41,3,187,Low
1094,1428,884,5,5,1,45,3,170,Low
1095,935,544,3,10,6,39,2,153,Low
1096,765,374,1,4,1,39,1,187,Low
1097,1105,731,3,8,1,75,3,119,Low
1098,901,901,1,2,6,36,2,17,Low
1099,731,323,2,5,4,41,1,170,Low
1100,1275,901,1,7,2,93,3,136,Low
1101,714,476,6,10,2,88,2,85,Low
1102,816,748,2,7,1,36,1,17,Low
1103,629,323,5,10,2,65,1,102,Low
1104,969,561,4,4,1,66,2,170,Low
1105,714,459,1,4,1,77,2,85,Low
1106,527,306,4,10,2,76,1,102,Low
1107,1003,646,4,7,1,88,3,85,Low
1108,952,510,5,7,1,36,2,17,Low
1109,901,901,3,9,2,2050,2,170,Low
1110,663,323,3,8,1,54,1,136,Low
1111,527,255,9,10,1,81,1,102,Low
1112,646,323,1,1,5,78,1,153,Low
1113,748,459,3,5,1,80,2,102,Low
1114,629,323,6,7,1,41,1,119,Low
1115,459,204,2,8,6,37,1,102,Low
1116,1003,561,8,9,1,51,2,170,Low
1117,612,340,2,2,2,91,1,102,Low
1118,884,850,1,9,6,35,2,17,Low
1119,561,323,8,9,1,78,1,102,Low
1120,1003,510,1,6,1,39,2,170,Low
1121,1445,629,3,3,6,44,2,289,Low
1122,901,510,1,1,1,72,2,136,Low
1123,680,408,1,2,2,91,2,85,Low
1124,1224,629,1,1,1,44,2,204,Low
1125,1037,527,3,5,1,36,2,204,Low
1126,629,629,1,1,1,35,1,629,Low
1127,680,459,1,1,2,85,2,85,Low
1128,884,510,4,5,1,39,2,153,Low
1129,901,578,1,1,1,80,3,102,Low
1130,391,255,1,1,1,82,1,51,Low
1131,918,918,3,3,1,34,2,17,Low
1132,544,272,1,1,6,72,1,119,Low
1133,510,306,6,8,2,85,1,85,Low
1134,425,255,1,1,2,91,1,68,Low
1135,459,459,1,3,6,36,1,119,Low
1136,544,340,3,9,5,87,1,85,Low
1137,1258,765,1,1,1,66,3,170,Low
1138,697,459,8,10,2,90,2,85,Low
1139,697,425,4,9,5,89,2,85,Low
1140,1071,510,8,8,1,46,2,204,Low
1141,442,153,1,1,6,38,1,136,Low
1142,1445,799,1,1,1,42,3,187,Low
1143,867,867,1,1,1,33,1,867,Low
1144,952,527,3,6,1,44,2,136,Low
1145,459,442,3,3,1,2050,1,0,Low
1146,527,289,4,9,5,91,1,102,Low
1147,731,493,3,3,2,86,2,85,Low
1148,901,493,4,5,2,96,2,102,Low
1149,629,629,6,6,6,35,1,204,Low
1150,1139,748,4,5,5,85,3,153,Low
1151,544,306,6,9,2,90,1,85,Low
1152,663,391,4,4,5,84,2,102,Low
1153,714,714,3,4,1,36,1,17,Low
1154,629,323,1,4,1,37,1,119,Low
1155,1088,578,3,5,1,43,2,221,Low
1156,629,323,4,5,5,72,1,153,Low
1157,646,323,7,7,1,39,1,119,Low
1158,612,612,1,9,1,36,1,17,Low
1159,629,629,3,3,1,36,1,136,Low
1160,765,323,6,7,1,40,1,170,Low
1161,544,306,1,3,1,80,1,102,Low
1162,578,544,3,6,5,36,1,17,Low
1163,663,289,3,3,1,39,1,136,Low
1164,969,527,4,9,1,68,2,170,Low
1165,612,340,1,5,1,84,1,170,Low
1166,493,459,3,7,6,36,1,17,Low
1167,748,476,6,10,5,78,2,102,Low
1168,595,595,2,3,4,36,1,17,Low
1169,629,629,4,7,1,2050,1,170,Low
1170,680,340,4,8,1,65,1,136,Low
1171,765,476,2,2,2,87,2,102,Low
1172,425,204,1,1,2,90,1,102,Low
1173,816,527,1,10,1,75,2,119,Low
1174,544,289,4,6,5,81,1,153,Low
1175,867,867,6,9,1,2050,2,0,Low
1176,714,714,10,10,6,34,1,102,Low
1177,1139,1139,1,5,1,35,3,170,Low
1178,646,323,1,1,1,63,1,136,Low
1179,510,289,2,3,1,84,1,85,Low
1180,1003,748,5,10,1,81,3,102,Low
1181,884,884,1,5,1,2050,2,0,Low
1182,867,782,4,8,1,36,1,17,Low
1183,782,748,3,7,1,35,1,17,Low
1184,731,731,1,4,1,2050,1,0,Low
1185,629,629,4,5,1,2049,1,17,Low
1186,731,731,8,10,4,2050,1,0,Low
1187,697,697,2,3,6,2050,1,204,Low
1188,714,476,2,6,2,88,2,85,Low
1189,493,459,1,8,6,35,1,17,Low
1190,952,952,7,9,1,37,2,170,Low
1191,1139,1139,1,3,1,2050,3,0,Low
1192,527,204,5,7,4,37,1,170,Low
1193,1003,731,7,9,1,78,3,102,Low
1194,697,374,2,7,6,39,2,119,Low
1195,969,561,2,5,1,50,2,170,Low
1196,527,510,2,2,4,36,1,17,Low
1197,629,374,1,1,5,86,2,119,Low
1198,714,714,2,4,1,2050,1,0,Low
1199,646,306,1,3,1,39,1,153,Low
1200,884,459,5,9,2,42,2,153,Low
1201,1343,782,2,4,4,44,3,204,Low
1202,1071,629,5,10,1,59,3,136,Low
1203,969,493,3,5,1,39,2,136,Low
1204,765,493,4,5,1,81,2,102,Low
1205,748,442,3,3,2,89,2,119,Low
1206,1343,765,4,4,6,37,3,153,Low
1207,442,170,7,10,1,80,1,17,Low
1208,748,459,6,6,1,78,2,85,Low
1209,646,323,3,9,1,39,1,119,Low
1210,867,510,2,3,1,69,2,136,Low
1211,714,459,7,10,1,74,2,102,Low
1212,408,204,6,7,1,73,1,85,Low
1213,578,561,9,9,2,84,1,119,Low
1214,595,289,1,7,2,92,1,102,Low
1215,901,493,2,6,1,64,2,136,Low
1216,408,221,7,7,1,77,1,85,Low
1217,629,306,1,2,5,58,1,136,Low
1218,1343,833,2,9,5,59,3,153,Low
1219,748,493,2,2,1,77,2,102,Low
1220,1428,884,5,9,1,40,3,170,Low
1221,578,306,5,6,1,76,1,153,Low
1222,1258,748,1,7,1,65,3,170,Low
1223,731,459,2,2,1,71,2,102,Low
1224,646,340,1,1,1,42,1,170,Low
1225,663,323,3,10,1,61,1,136,Low
1226,544,306,3,8,1,83,1,102,Low
1227,867,595,9,9,1,82,3,102,Low
1228,629,306,1,2,1,41,1,119,Low
1229,646,374,3,4,1,87,2,119,Low
1230,221,136,5,8,2,88,1,0,Low
1231,816,510,6,10,1,83,2,119,Low
1232,629,323,8,10,1,70,1,136,Low
1233,850,136,5,5,1,66,2,136,Low
1234,816,527,3,3,5,83,2,136,Low
1235,748,459,2,2,1,79,2,102,Low
1236,918,476,1,1,1,43,2,153,Low
1237,731,731,2,4,1,36,1,0,Low
1238,748,459,2,4,1,76,2,102,Low
1239,765,476,2,9,1,84,2,102,Low
1240,697,323,7,7,1,40,1,136,Low
1241,782,510,3,6,1,81,2,102,Low
1242,765,459,1,1,1,78,2,102,Low
1243,1309,884,1,1,1,55,3,187,Low
1244,646,323,4,4,1,49,1,119,Low
1245,884,850,1,1,6,2050,2,17,Low
1246,816,476,2,2,1,84,2,102,Low
1247,918,544,5,6,1,61,2,153,Low
1248,544,340,5,8,1,85,1,85,Low
1249,544,323,8,9,1,81,1,102,Low
1250,714,476,2,2,2,82,2,85,Low
1251,646,323,1,4,1,41,1,119,Low
1252,629,0,4,10,6,34,1,0,Low
1253,816,0,9,9,1,2050,1,0,Low
1254,663,340,2,4,1,71,1,136,Low
1255,697,340,6,9,1,61,1,136,Low
1256,646,323,5,7,5,79,1,153,Low
1257,731,306,1,3,1,37,1,136,Low
1258,425,425,7,8,6,2050,1,0,Low
1259,731,306,2,5,1,37,1,136,Low
1260,646,357,1,8,5,85,2,102,Low
1261,663,646,2,2,1,36,1,17,Low
1262,731,527,5,6,2,90,2,85,Low
1263,799,782,2,4,6,2050,2,17,Low
1264,867,867,4,4,1,34,2,867,Low
1265,765,374,6,9,1,39,1,170,Low
1266,969,493,5,7,1,39,2,136,Low
1267,986,697,2,2,2,82,3,85,Low
1268,544,306,2,2,1,74,1,102,Low
1269,884,510,1,1,1,51,2,170,Low
1270,561,323,5,5,1,80,1,102,Low
1271,459,204,5,6,4,37,1,102,Low
1272,510,306,2,2,2,89,1,102,Low
1273,629,629,5,9,1,36,1,17,Low
1274,527,527,5,5,1,2050,1,0,Low
1275,629,629,3,3,1,36,1,17,Low
1276,850,510,3,9,1,54,2,136,Low
1277,646,306,4,5,1,37,1,119,Low
1278,1258,833,3,10,2,92,3,119,Low
1279,884,782,7,8,1,2050,1,0,Low
1280,765,289,2,5,1,40,1,170,Low
1281,731,289,2,10,4,38,1,187,Low
1282,663,306,1,1,1,37,1,119,Low
1283,952,0,2,3,1,2050,2,0,Low
1284,629,629,1,1,1,36,1,17,Low
1285,510,289,4,4,2,83,1,102,Low
1286,986,544,4,5,1,43,2,170,Low
1287,561,306,2,4,1,77,1,136,Low
1288,646,289,4,10,1,38,1,136,Low
1289,527,17,8,9,1,85,1,17,Low
1290,595,340,1,4,1,83,1,153,Low
1291,493,459,1,7,6,36,1,17,Low
1292,510,306,3,6,2,86,1,85,Low
1293,680,357,1,2,1,73,1,136,Low
1294,646,646,1,2,1,37,1,170,Low
1295,578,578,2,2,1,36,1,17,Low
1296,476,476,4,5,6,35,1,119,Low
